"party","counter_party","notional","party_notional","cp_share_pct","party_market_share_pct"
"Britannia Global Markets","UBS",26936541,7597064086,0.35,0.49
"Britannia Global Markets","JP Morgan",26659091,7597064086,0.3509,0.49
"Britannia Global Markets","Gain Global Markets",25580716,7597064086,0.34,0.49
"Britannia Global Markets","Citadel",25315270,7597064086,0.33,0.49
"Britannia Global Markets","Virtu",25012332,7597064086,0.33,0.49
"Britannia Global Markets","BNP Paribas",23414147,7597064086,0.3082,0.49
"Britannia Global Markets","LMAX Broker",18174896,7597064086,0.24,0.49
"Britannia Global Markets","NatWest Markets",13344293,7597064086,0.18,0.49
"Britannia Global Markets","TFS Derivatives - RBPB",11912051,7597064086,0.16,0.49
"Britannia Global Markets","Equiti Capital",4537172,7597064086,0.06,0.49
"Britannia Global Markets","Standard Chartered Bank",4250491,7597064086,0.056,0.49
"Britannia Global Markets","HRP PoP",3734663,7597064086,0.049,0.49
"Britannia Global Markets","HSBC London",3141113,7597064086,0.041,0.49
"Britannia Global Markets","Solid Trading",2230775,7597064086,0.029,0.49
"Britannia Global Markets","Credit Agricole",1883605,7597064086,0.025,0.49
"Britannia Global Markets","State Street Bank",1763058,7597064086,0.023,0.49
"Britannia Global Markets","Squarepoint Capital",1755277,7597064086,0.023,0.49
"Britannia Global Markets","Swissquote",1660844,7597064086,0.022,0.49
"Britannia Global Markets","Barclays EB",1601032,7597064086,0.021,0.49
"Britannia Global Markets","Citibank",1566200,7597064086,0.0206,0.49
"Britannia Global Markets","Royal Bank of Canada Toronto",1387532,7597064086,0.018,0.49
"Britannia Global Markets","Tower Research",1325787,7597064086,0.018,0.49
"Britannia Global Markets","Royal Bank of Canada London",1224356,7597064086,0.016,0.49
"Britannia Global Markets","Wells Fargo",1054836,7597064086,0.014,0.49
"Britannia Global Markets","UNICREDIT",1030514,7597064086,0.014,0.49
"Britannia Global Markets","Stratos Markets Ltd",1000325,7597064086,0.013,0.49
"Britannia Global Markets","Velocity Trade",790041,7597064086,0.0104,0.49
"Britannia Global Markets","White Oak",758961,7597064086,0.01,0.49
"Britannia Global Markets","Rabo Bank",632065,7597064086,0.0083,0.49
"Britannia Global Markets","Edgewater Markets",571374,7597064086,0.0075,0.49
"Britannia Global Markets","AT Global Markets",500688,7597064086,0.0066,0.49
"Britannia Global Markets","Société Générale",499044,7597064086,0.0066,0.49
"Britannia Global Markets","Alpfin - RBPB",499260,7597064086,0.0066,0.49
"Britannia Global Markets","Hirose",348741,7597064086,0.0046,0.49
"Britannia Global Markets","SBI",352101,7597064086,0.0046,0.49
"Britannia Global Markets","Qube-RT",248671,7597064086,0.0033,0.49
"Britannia Global Markets","MN Fund",206538,7597064086,0.0027,0.49
"Britannia Global Markets","SmartMoney",146837,7597064086,0.0019,0.49
"Britannia Global Markets","Sharada",104310,7597064086,0.0014,0.49
"Britannia Global Markets","Value Opportunities VCC - QIO Fund",66073,7597064086,0.0009,0.49
"BTIG","Jump Trading",1324211,1995741,66.35,0.0001
"BTIG","Citadel",515375,1995741,25.82,0.0001
"BTIG","Hudson River Trading",156155,1995741,7.82,0.0001
"CGS International","LMAX Broker 2",523455,1585064,33.02,0.0001
"CGS International","Jump Trading",479124,1585064,30.23,0.0001
"CGS International","Flow Traders BV",477831,1585064,30.15,0.0001
"CGS International","Hudson River Trading",104654,1585064,6.6,0.0001
"Citadel","Jump Trading",4465242537,30221186518,14.78,1.93
"Citadel","Barclays EB",4217811564,30221186518,13.96,1.93
"Citadel","White Oak",3261816928,30221186518,10.79,1.93
"Citadel","Hudson River Trading",2273983070,30221186518,7.52,1.93
"Citadel","Goldman Sachs",1666058298,30221186518,5.51,1.93
"Citadel","HSBC London",1650365385,30221186518,5.46,1.93
"Citadel","JP Morgan",1618604271,30221186518,5.36,1.93
"Citadel","UBS",1026148218,30221186518,3.4,1.93
"Citadel","Jane Street",1024286178,30221186518,3.39,1.93
"Citadel","Flow Traders BV",887402947,30221186518,2.94,1.93
"Citadel","Henning Carey",789765460,30221186518,2.61,1.93
"Citadel","Nomura",638309388,30221186518,2.11,1.93
"Citadel","LMAX Broker 2",471226007,30221186518,1.56,1.93
"Citadel","Commerzbank",468093847,30221186518,1.55,1.93
"Citadel","Morgan Stanley",457886516,30221186518,1.52,1.93
"Citadel","XTX Markets",452510785,30221186518,1.5,1.93
"Citadel","BNP Paribas",441885584,30221186518,1.46,1.93
"Citadel","Credit Agricole",400579979,30221186518,1.33,1.93
"Citadel","NatWest Markets",321185716,30221186518,1.06,1.93
"Citadel","LMAX Broker",301978387,30221186518,1,1.93
"Citadel","ANZ",280761309,30221186518,0.93,1.93
"Citadel","Société Générale",275320040,30221186518,0.91,1.93
"Citadel","Citibank",257863602,30221186518,0.85,1.93
"Citadel","Tower Research",229355673,30221186518,0.76,1.93
"Citadel","Royal Bank of Canada London",228876073,30221186518,0.76,1.93
"Citadel","HRP PoP",222705161,30221186518,0.74,1.93
"Citadel","Macquarie Bank",198291389,30221186518,0.66,1.93
"Citadel","TD Securities",180414505,30221186518,0.6,1.93
"Citadel","Standard Chartered Bank",172123185,30221186518,0.57,1.93
"Citadel","Solid Trading",118758846,30221186518,0.39,1.93
"Citadel","Squarepoint Capital",101461329,30221186518,0.34,1.93
"Citadel","Virtu",97686989,30221186518,0.32,1.93
"Citadel","BAML",81114891,30221186518,0.27,1.93
"Citadel","UNICREDIT",72438062,30221186518,0.24,1.93
"Citadel","Rakuten Securities",63783473,30221186518,0.21,1.93
"Citadel","Royal Bank of Canada Toronto",62825432,30221186518,0.2079,1.93
"Citadel","GMO Click",61596078,30221186518,0.2038,1.93
"Citadel","Edgewater Markets",55852203,30221186518,0.18,1.93
"Citadel","Wells Fargo",54314966,30221186518,0.18,1.93
"Citadel","DRW Chicago",50917775,30221186518,0.17,1.93
"Citadel","Gain Global Markets",49779931,30221186518,0.16,1.93
"Citadel","SEB",35338752,30221186518,0.12,1.93
"Citadel","SBI",32809937,30221186518,0.1086,1.93
"Citadel","Velocity Trade",32370929,30221186518,0.1071,1.93
"Citadel","Gaitame",29019328,30221186518,0.096,1.93
"Citadel","Britannia Global Markets",25315270,30221186518,0.084,1.93
"Citadel","MN Fund",25137279,30221186518,0.083,1.93
"Citadel","Bank of Montreal",24850423,30221186518,0.082,1.93
"Citadel","AMA Capital",23430807,30221186518,0.078,1.93
"Citadel","Rabo Bank",23017080,30221186518,0.076,1.93
"Citadel","Nordea EB",21251626,30221186518,0.0703,1.93
"Citadel","TFS Derivatives - RBPB",20566641,30221186518,0.068,1.93
"Citadel","Gelber Group",19681396,30221186518,0.065,1.93
"Citadel","Sumitomo Mitsui Banking Corporation",16173970,30221186518,0.054,1.93
"Citadel","Sharada",12925668,30221186518,0.043,1.93
"Citadel","Alpfin - RBPB",11936329,30221186518,0.04,1.93
"Citadel","MFP Trading",11823264,30221186518,0.039,1.93
"Citadel","State Street Bank",9550943,30221186518,0.032,1.93
"Citadel","Qube-RT",8809313,30221186518,0.029,1.93
"Citadel","Equiti Capital",7317268,30221186518,0.024,1.93
"Citadel","Danske Bank",7103989,30221186518,0.024,1.93
"Citadel","Stratos Markets Ltd",6781940,30221186518,0.022,1.93
"Citadel","National Australia Bank Melbourne",6326886,30221186518,0.0209,1.93
"Citadel","Swissquote",6216383,30221186518,0.0206,1.93
"Citadel","Monex",6228455,30221186518,0.0206,1.93
"Citadel","Citadel",6172320,30221186518,0.0204,1.93
"Citadel","Northern Trust",6091514,30221186518,0.0202,1.93
"Citadel","AT Global Markets",5499240,30221186518,0.018,1.93
"Citadel","SVLS Research",4414026,30221186518,0.015,1.93
"Citadel","GTS Securities",4297829,30221186518,0.014,1.93
"Citadel","BNY Mellon New York",4036763,30221186518,0.013,1.93
"Citadel","Makor Securities LLP",2860958,30221186518,0.0095,1.93
"Citadel","J. Safra Sarasin Bank",2847578,30221186518,0.0094,1.93
"Citadel","Zurich Cantonal Bank",2061545,30221186518,0.0068,1.93
"Citadel","RBC Capital Markets",1781466,30221186518,0.0059,1.93
"Citadel","Savile Global Markets",1317537,30221186518,0.0044,1.93
"Citadel","Pepperstone",1129063,30221186518,0.0037,1.93
"Citadel","Hirose",1037674,30221186518,0.0034,1.93
"Citadel","BTIG",515375,30221186518,0.0017,1.93
"Citadel","YJFX",497887,30221186518,0.0016,1.93
"Citadel","Renaissance Technologies",494787,30221186518,0.0016,1.93
"Citadel","FXCM",434590,30221186518,0.0014,1.93
"Citadel","ABN POP",313625,30221186518,0.001,1.93
"Citadel","KGI Securities",4561,30221186518,0,1.93
"Citadel","Argamon Markets - RBPB",12327,30221186518,0,1.93
"Citibank","Jump Trading",4282023965,12421864356,34.47,0.79
"Citibank","UBS",2276560194,12421864356,18.33,0.79
"Citibank","Hudson River Trading",1835187839,12421864356,14.77,0.79
"Citibank","Jane Street",1049004574,12421864356,8.44,0.79
"Citibank","Goldman Sachs",492575090,12421864356,3.97,0.79
"Citibank","State Street Bank",467031211,12421864356,3.76,0.79
"Citibank","Flow Traders BV",442621981,12421864356,3.56,0.79
"Citibank","HSBC London",346867729,12421864356,2.79,0.79
"Citibank","Commerzbank",278244496,12421864356,2.24,0.79
"Citibank","Citadel",257863602,12421864356,2.08,0.79
"Citibank","XTX Markets",242493101,12421864356,1.95,0.79
"Citibank","Barclays EB",113217904,12421864356,0.91,0.79
"Citibank","ANZ",61934198,12421864356,0.5,0.79
"Citibank","BNP Paribas",51040227,12421864356,0.4109,0.79
"Citibank","Virtu",41622857,12421864356,0.34,0.79
"Citibank","Nomura",40531727,12421864356,0.33,0.79
"Citibank","Henning Carey",38441391,12421864356,0.3095,0.79
"Citibank","Morgan Stanley",37626384,12421864356,0.3029,0.79
"Citibank","LMAX Broker 2",21719992,12421864356,0.17,0.79
"Citibank","TD Securities",18549969,12421864356,0.15,0.79
"Citibank","Credit Agricole",6987340,12421864356,0.056,0.79
"Citibank","Société Générale",5495498,12421864356,0.044,0.79
"Citibank","Royal Bank of Canada Toronto",5491728,12421864356,0.044,0.79
"Citibank","JP Morgan",2768466,12421864356,0.022,0.79
"Citibank","BAML",2505770,12421864356,0.0202,0.79
"Citibank","Britannia Global Markets",1566200,12421864356,0.013,0.79
"Citibank","National Australia Bank Melbourne",600272,12421864356,0.0048,0.79
"Citibank","Tower Research",417393,12421864356,0.0034,0.79
"Citibank","Standard Chartered Bank",363058,12421864356,0.0029,0.79
"Citibank","White Oak",310909,12421864356,0.0025,0.79
"Citibank","Equiti Capital",99428,12421864356,0.0008,0.79
"Citibank","Swissquote",99863,12421864356,0.0008,0.79
"Commerzbank","Barclays EB",2988508086,19345771460,15.45,1.24
"Commerzbank","Henning Carey",2580082591,19345771460,13.34,1.24
"Commerzbank","BNP Paribas",2011460717,19345771460,10.4,1.24
"Commerzbank","Jump Trading",1052266677,19345771460,5.44,1.24
"Commerzbank","Jane Street",618144554,19345771460,3.2,1.24
"Commerzbank","Morgan Stanley",588664009,19345771460,3.04,1.24
"Commerzbank","Goldman Sachs",539214563,19345771460,2.79,1.24
"Commerzbank","Citadel",468093847,19345771460,2.42,1.24
"Commerzbank","Nomura",458528227,19345771460,2.37,1.24
"Commerzbank","TFS Derivatives - RBPB",444664026,19345771460,2.3,1.24
"Commerzbank","UBS",367127056,19345771460,1.9,1.24
"Commerzbank","DBS Singapore",366982761,19345771460,1.9,1.24
"Commerzbank","HSBC London",366872742,19345771460,1.9,1.24
"Commerzbank","BAML",346262984,19345771460,1.79,1.24
"Commerzbank","Hudson River Trading",334250482,19345771460,1.73,1.24
"Commerzbank","White Oak",323791502,19345771460,1.67,1.24
"Commerzbank","Société Générale",309978333,19345771460,1.6,1.24
"Commerzbank","Flow Traders BV",303927565,19345771460,1.57,1.24
"Commerzbank","JP Morgan",297941424,19345771460,1.54,1.24
"Commerzbank","State Street Bank",284505374,19345771460,1.47,1.24
"Commerzbank","Citibank",278244496,19345771460,1.44,1.24
"Commerzbank","HRP PoP",277418542,19345771460,1.43,1.24
"Commerzbank","LMAX Broker",262312343,19345771460,1.36,1.24
"Commerzbank","Solid Trading",239872546,19345771460,1.24,1.24
"Commerzbank","Sumitomo Mitsui Banking Corporation",233568166,19345771460,1.21,1.24
"Commerzbank","KGI Securities",173403306,19345771460,0.9,1.24
"Commerzbank","SBI",171112981,19345771460,0.88,1.24
"Commerzbank","Credit Agricole",166621724,19345771460,0.86,1.24
"Commerzbank","Bluecrest Capital Management - JPPB",160573355,19345771460,0.83,1.24
"Commerzbank","Britannia Global Markets",151200110,19345771460,0.78,1.24
"Commerzbank","Tower Research",143435260,19345771460,0.74,1.24
"Commerzbank","Alpfin - RBPB",141003750,19345771460,0.73,1.24
"Commerzbank","XTX Markets",123889445,19345771460,0.6404,1.24
"Commerzbank","Royal Bank of Canada London",111935063,19345771460,0.58,1.24
"Commerzbank","Edgewater Markets",110285662,19345771460,0.5701,1.24
"Commerzbank","Royal Bank of Canada Toronto",105828577,19345771460,0.55,1.24
"Commerzbank","LMAX Broker 2",96299152,19345771460,0.5,1.24
"Commerzbank","Standard Chartered Bank",92755446,19345771460,0.48,1.24
"Commerzbank","ANZ",91352483,19345771460,0.47,1.24
"Commerzbank","GMO Click",87901942,19345771460,0.45,1.24
"Commerzbank","Squarepoint Capital",84730326,19345771460,0.44,1.24
"Commerzbank","YJFX",80473194,19345771460,0.42,1.24
"Commerzbank","Stratos Markets Ltd",73857262,19345771460,0.38,1.24
"Commerzbank","Rakuten Securities",64283634,19345771460,0.33,1.24
"Commerzbank","Taishin Bank",55388873,19345771460,0.29,1.24
"Commerzbank","UNICREDIT",50398088,19345771460,0.2605,1.24
"Commerzbank","Qube-RT",48073815,19345771460,0.25,1.24
"Commerzbank","Macquarie Bank",46172938,19345771460,0.24,1.24
"Commerzbank","Danske Bank",46070671,19345771460,0.24,1.24
"Commerzbank","NatWest Markets",45729753,19345771460,0.24,1.24
"Commerzbank","AT Global Markets",37908725,19345771460,0.2,1.24
"Commerzbank","SEB",35711846,19345771460,0.18,1.24
"Commerzbank","TD Securities",33120719,19345771460,0.17,1.24
"Commerzbank","Hirose",30795218,19345771460,0.16,1.24
"Commerzbank","Equiti Capital",27325573,19345771460,0.14,1.24
"Commerzbank","Northern Trust",26930999,19345771460,0.14,1.24
"Commerzbank","Virtu",24842453,19345771460,0.13,1.24
"Commerzbank","Monex",24472846,19345771460,0.13,1.24
"Commerzbank","Sharada",23942079,19345771460,0.12,1.24
"Commerzbank","ABN POP",20463013,19345771460,0.1058,1.24
"Commerzbank","Raiffeisen Bank International",19442231,19345771460,0.1005,1.24
"Commerzbank","BNY Mellon New York",17776881,19345771460,0.092,1.24
"Commerzbank","Wells Fargo",17142270,19345771460,0.089,1.24
"Commerzbank","Rabo Bank",15331483,19345771460,0.079,1.24
"Commerzbank","KGI Taiwan",14698275,19345771460,0.076,1.24
"Commerzbank","Savile Global Markets",11876401,19345771460,0.061,1.24
"Commerzbank","FXCM",11589584,19345771460,0.06,1.24
"Commerzbank","MFP Trading",10802396,19345771460,0.056,1.24
"Commerzbank","Gain Global Markets",10590650,19345771460,0.055,1.24
"Commerzbank","Swissquote",10018541,19345771460,0.052,1.24
"Commerzbank","GTS Securities",7674244,19345771460,0.04,1.24
"Commerzbank","ESW Manage Limited",6496310,19345771460,0.034,1.24
"Commerzbank","Velocity Trade",6486107,19345771460,0.034,1.24
"Commerzbank","Renaissance Technologies",4635684,19345771460,0.024,1.24
"Commerzbank","AMA Capital",3659785,19345771460,0.019,1.24
"Commerzbank","Fubon Bank TW",3469160,19345771460,0.018,1.24
"Commerzbank","Gelber Group",3437219,19345771460,0.018,1.24
"Commerzbank","RBC Capital Markets",3413615,19345771460,0.018,1.24
"Commerzbank","SmartMoney",3183245,19345771460,0.017,1.24
"Commerzbank","Verition - HSBC PB",3045780,19345771460,0.016,1.24
"Commerzbank","Bank of Montreal",2782919,19345771460,0.014,1.24
"Commerzbank","Makor Securities LLP",2643607,19345771460,0.014,1.24
"Commerzbank","Gaitame",1823416,19345771460,0.0094,1.24
"Commerzbank","Mizuho",982278,19345771460,0.0051,1.24
"Commerzbank","J. Safra Sarasin Bank",521114,19345771460,0.0027,1.24
"Commerzbank","MN Fund",520878,19345771460,0.0027,1.24
"Commerzbank","National Australia Bank Melbourne",410739,19345771460,0.0021,1.24
"Commerzbank","Pepperstone",191331,19345771460,0.001,1.24
"Commerzbank","Valutrades - NatWest PB",88517,19345771460,0.0005,1.24
"Commerzbank","Saxo Bank",62906,19345771460,0.0003,1.24
"Crabel Capital Management","Jump Trading",1152547,3068126,37.57,0.0002
"Crabel Capital Management","Nomura",645668,3068126,21.04,0.0002
"Crabel Capital Management","XTX Markets",527106,3068126,17.18,0.0002
"Crabel Capital Management","Jane Street",440276,3068126,14.35,0.0002
"Crabel Capital Management","Hudson River Trading",201220,3068126,6.56,0.0002
"Crabel Capital Management","TFS Derivatives - RBPB",101309,3068126,3.3,0.0002
"Credit Agricole","Jump Trading",3655605323,12810812093,28.54,0.82
"Credit Agricole","Hudson River Trading",2529713476,12810812093,19.75,0.82
"Credit Agricole","LMAX Broker 2",1802050044,12810812093,14.07,0.82
"Credit Agricole","Flow Traders BV",1180244956,12810812093,9.21,0.82
"Credit Agricole","Jane Street",658476834,12810812093,5.14,0.82
"Credit Agricole","Henning Carey",585157099,12810812093,4.57,0.82
"Credit Agricole","Citadel",400579979,12810812093,3.13,0.82
"Credit Agricole","XTX Markets",400019292,12810812093,3.12,0.82
"Credit Agricole","UBS",271291234,12810812093,2.12,0.82
"Credit Agricole","White Oak",243586619,12810812093,1.9,0.82
"Credit Agricole","Goldman Sachs",184133403,12810812093,1.44,0.82
"Credit Agricole","Commerzbank",166621724,12810812093,1.3,0.82
"Credit Agricole","JP Morgan",129588821,12810812093,1.01,0.82
"Credit Agricole","State Street Bank",105753788,12810812093,0.83,0.82
"Credit Agricole","ANZ",77741667,12810812093,0.6068,0.82
"Credit Agricole","NatWest Markets",75469059,12810812093,0.59,0.82
"Credit Agricole","Virtu",54202381,12810812093,0.42,0.82
"Credit Agricole","HSBC London",49092590,12810812093,0.38,0.82
"Credit Agricole","Barclays EB",42392650,12810812093,0.3309,0.82
"Credit Agricole","Nomura",28713713,12810812093,0.22,0.82
"Credit Agricole","Standard Chartered Bank",23669084,12810812093,0.18,0.82
"Credit Agricole","Morgan Stanley",16303670,12810812093,0.13,0.82
"Credit Agricole","Société Générale",16081102,12810812093,0.13,0.82
"Credit Agricole","Gain Global Markets",14406966,12810812093,0.11,0.82
"Credit Agricole","BNP Paribas",14344924,12810812093,0.11,0.82
"Credit Agricole","HRP PoP",11443610,12810812093,0.089,0.82
"Credit Agricole","BAML",9462535,12810812093,0.074,0.82
"Credit Agricole","Sharada",7811347,12810812093,0.061,0.82
"Credit Agricole","Citibank",6987340,12810812093,0.055,0.82
"Credit Agricole","TD Securities",5824200,12810812093,0.046,0.82
"Credit Agricole","Royal Bank of Canada Toronto",5100715,12810812093,0.04,0.82
"Credit Agricole","Rabo Bank",4857169,12810812093,0.038,0.82
"Credit Agricole","Danske Bank",4051370,12810812093,0.032,0.82
"Credit Agricole","SEB",2421461,12810812093,0.019,0.82
"Credit Agricole","Gelber Group",2084300,12810812093,0.016,0.82
"Credit Agricole","MN Fund",2080100,12810812093,0.016,0.82
"Credit Agricole","KGI Securities",2002845,12810812093,0.016,0.82
"Credit Agricole","Wells Fargo",1931994,12810812093,0.015,0.82
"Credit Agricole","Macquarie Bank",1895713,12810812093,0.015,0.82
"Credit Agricole","Britannia Global Markets",1883605,12810812093,0.015,0.82
"Credit Agricole","LMAX Broker",1852461,12810812093,0.015,0.82
"Credit Agricole","RBC Capital Markets",1744639,12810812093,0.014,0.82
"Credit Agricole","SBI",1710795,12810812093,0.013,0.82
"Credit Agricole","GTS Securities",1570427,12810812093,0.012,0.82
"Credit Agricole","Tower Research",1420921,12810812093,0.011,0.82
"Credit Agricole","Qube-RT",1315439,12810812093,0.0103,0.82
"Credit Agricole","Bank of Montreal",1205495,12810812093,0.0094,0.82
"Credit Agricole","TFS Derivatives - RBPB",1046723,12810812093,0.0082,0.82
"Credit Agricole","UNICREDIT",724216,12810812093,0.0057,0.82
"Credit Agricole","Edgewater Markets",722750,12810812093,0.0056,0.82
